rmag,imag
26.058,25.501
25.964,25.595
26.948,26.33
24.487,23.869
19.755,18.634
23.473,23.19
24.543,24.012
23.423,22.94
24.999,24.75
22.588,22.318
23.33,23.17
24.076,23.876
19.855,19.275
23.143,21.54
23.118,21.456
25.574,25.151
26.66,24.537
22.928,22.801
24.986,24.691
24.468,24.212
21.604,20.32
26.768,26.314
24.055,23.598
26.183,24.033
23.515,23.377
26.924,26.429
26.197,25.916
26.31,25.677
25.762,25.644
24.598,22.327
26.046,25.482
26.221,25.556
23.086,21.682
23.204,22.158
24.381,22.774
26.695,26.244
25.557,24.819
25.016,24.833
23.123,21.767
24.297,24.015
26.992,26.746
26.159,25.633
23.067,21.224
20.334,19.587
24.163,23.839
21.454,20.232
25.298,25.166
23.772,22.661
17.904,17.852
25.609,24.144
17.629,16.572
20.948,20.82
25.527,25.366
21.559,21.448
22.145,22.005
25.657,25.315
24.074,23.985
26.42,26.257
25.782,25.326
26.131,25.563
26.641,26.181
25.949,25.317
22.496,22.339
26.157,25.357
21.719,19.367
26.799,26.551
26.032,25.718
26.704,26.093
21.56,21.3
23.939,22.099
25.85,23.849
23.127,22.766
23.381,23.093
24.804,24.327
26.561,26.15
26.192,25.612
25.463,25.371
23.846,21.955
22.656,22.247
22.629,21.554
23.529,23.231
26.337,25.981
25.595,25.424
25.805,25.542
25.233,25.109
23.211,23.111
25.707,25.251
24.341,23.282
26.213,25.764
25.423,24.975
24.095,23.907
22.586,20.888
21.381,21.202
17.173,16.653
21.83,19.931
24.309,23.849
24.723,24.169
22.677,22.925
26.752,24.301
25.7,25.201
25.898,25.228
23.792,23.677
25.016,24.73
26.507,25.966
26.568,26.17
25.031,24.556
25.812,25.569
26.936,26.319
22.069,21.89
19.793,19.719
18.354,16.607
26.135,25.685
24.279,23.971
26.587,26.089
24.98,23.379
26.538,26.212
18.294,17.875
26.096,25.903
23.069,22.736
25.535,25.109
26.529,26.152
24.701,23.714
22.623,22.505
22.549,21.044
21.676,21.242
24.912,24.445
25.388,25.085
23.393,22.962
24.932,24.798
25.735,25.158
25.709,25.154
25.947,25.455
19.13,18.679
25.223,25.108
26.94,26.275
24.14,22.818
26.465,25.881
26.617,26.409
23.512,23.068
26.364,25.841
25.926,25.498
21.999,21.889
24.095,23.682
25.975,25.277
25.296,24.41
26.599,26.366
24.784,22.969
25.891,25.472
24.142,23.915
26.801,26.142
24.742,24.365
25.658,25.17
24.194,23.004
26.538,25.969
19.359,18.417
22.63,20.578
24.712,24.238
24.647,24.271
26.782,26.613
26.298,25.938
26.537,26.101
25.083,24.52
20.619,20.538
24.659,22.806
26.517,25.432
23.42,22.912
16.426,16.061
23.483,22.515
26.739,26.571
26.078,25.752
22.399,22.169
18.936,18.865
26.034,25.706
24.621,24.185
20.75,20.686
23.222,21.66
24.239,22.519
26.802,26.42
24.069,23.808
26.762,26.311
26.812,26.617
26.826,26.434
26.78,26.288
22.869,21.496
26.233,25.735
24.601,24.369
19.219,18.993
23.373,23.224
24.295,24.119
22.916,21.475
25.556,25.08
21.255,21.089
26.142,25.815
25.463,23.286
26.19,25.669
20.69,19.599
15.932,15.652
22.951,22.567
24.619,24.362
16.958,16.868
24.773,24.413
20.1,19.943
21.854,20.807
20.659,18.801
25.333,24.947
25.96,25.49
25.826,24.919
24.029,23.779
22.446,20.935
26.116,25.67
22.528,22.153
18.638,17.838
25.383,25.178
20.312,19.899
25.504,25.258
21.476,20.371
26.576,24.072
26.04,25.773
24.396,24.046
26.219,26.136
13.066,13.011
20.582,20.335
26.861,26.174
19.884,19.448
23.3,22.987
18.103,17.427
24.191,24.095
25.258,24.962
22.564,22.29
26.801,26.25
24.901,24.518
26.621,26.158
25.19,23.559
21.542,20.788
26.706,25.725
22.637,22.283
24.907,24.478
25.229,24.75
26.04,25.702
26.631,26.366
26.675,25.976
25.39,24.299
21.685,21.615
23.536,23.421
24.137,23.725
23.594,23.161
20.662,19.774
26.37,25.673
25.899,25.336
25.318,25.072
23.74,22.788
26.981,25.311
22.524,22.457
26.25,25.579
26.878,26.506
19.676,19.546
22.581,21.438
23.806,23.174
26.132,24.1
22.352,22.081
24.999,24.856
26.043,25.658
26.745,26.388
22.322,21.304
25.549,25.086
21.711,20.237
26.91,25.97
26.718,26.3
26.327,25.789
20.179,19.564
21.328,20.37
23.557,22.133
24.235,21.774
26.262,26.057
26.4,26.233
26.081,25.772
24.882,24.448
25.2,24.585
24.376,24.108
23.733,22.315
22.076,21.281
21.153,19.765
23.033,22.773
21.088,20.915
24.452,24.163
22.578,22.466
25.889,25.62
26.105,25.896
24.709,24.628
18.932,18.838
24.222,22.005
21.292,20.004
26.892,26.548
26.429,25.976
24.046,23.539
18.233,17.033
19.591,18.299
26.583,25.369
22.525,22.035
26.872,26.218
21.627,21.537
21.848,21.707
22.976,22.726
23.77,23.359
26.235,26.149
26.446,25.935
23.917,23.661
26.876,26.5
25.478,24.945
20.324,20.23
24.267,23.816
21.675,20.207
24.664,24.103
24.191,23.736
22.868,22.629
19.207,17.46
25.639,25.04
26.59,26.432
24.053,23.574
23.369,23.034
26.58,26.34
25.432,25.234
25.197,25.143
26.171,26.051
24.538,24.164
26.96,26.769
22.782,22.302
24.571,24.119
26.88,26.479
23.567,23.157
21.468,20.649
20.334,20.202
25.293,24.792
23.265,23.123
24.616,24.382
22.683,22.608
25.645,25.228
25.189,24.314
25.345,24.663
24.887,24.446
25.175,22.563
25.658,25.214
24.019,21.505
25.723,25.3
24.386,23.773
23.091,21.796
25.215,24.685
25.835,25.088
18.443,17.807
26.534,24.115
22.14,21.939
26.689,25.764
23.965,23.642
22.001,20.476
26.194,25.707
23.959,23.377
23.784,23.465
25.715,25.455
26.025,25.522
25.562,24.97
25.549,23.263
23.774,23.621
26.242,24.527
26.072,25.607
15.691,15.375
16.873,16.778
25.13,24.594
24.637,24.051
26.525,26.035
19.438,17.713
20.725,19.935
26.144,25.656
26.639,26.099
26.254,25.634
24.435,22.485
25.725,24.182
23.25,22.61
25.657,25.142
18.276,18.059
18.096,17.917
18.704,17.909
22.837,22.012
23.498,23.257
24.913,24.459
23.478,23.042
24.932,24.722
23.507,23.057
26.146,25.916
25.881,25.174
23.794,23.361
24.975,24.779
23.99,21.603
22.675,22.59
22.7,22.534
26.815,26.203
26.954,26.307
21.193,20.624
8.582,8.839
23.839,23.38
23.789,22.518
26.529,25.962
25.48,24.01
24.64,24.368
26.04,25.69
23.956,23.551
26.956,26.58
26.157,25.645
22.234,21.986
24.838,24.475
22.235,22.056
25.764,25.552
25.714,25.227
16.681,16.111
20.188,18.638
26.488,25.914
26.414,26.048
26.18,25.983
21.439,21.028
26.725,26.319
23.497,21.751
25.256,24.728
23.699,23.23
25.761,25.538
25.993,25.811
24.111,22.975
24.701,24.25
24.946,24.309
25.671,25.289
26.796,26.578
26.499,26.22
21.916,21.521
21.632,20.588
26.718,26.376
23.511,22.489
22.51,22.136
25.26,25.048
25.988,25.572
25.846,25.426
25.145,25.035
25.741,25.506
26.941,26.458
25.676,25.542
26.832,25.959
24.515,24.151
22.28,21.904
23.121,22.036
25.099,25.006
23.888,22.918
19.316,19.008
15.722,15.573
22.655,21.254
22.309,20.256
25.38,25.261
25.4,24.174
15.812,15.69
20.027,19.036
23.397,23.006
24.997,24.608
19.133,19.068
25.481,24.959
26.674,26.08
24.815,23.819
23.988,22.541
25.065,24.424
18.854,18.652
26.11,24.558
24.58,24.486
26.556,26.251
25.218,24.932
23.716,23.198
23.195,22.736
18.03,17.623
25.949,25.582
26.177,25.655
26.714,26.301
22.991,22.785
26.733,26.353
26.955,26.517
25.737,25.619
25.844,25.538
23.156,21.493
26.573,25.771
24.916,22.557
23.734,23.644
26.213,25.803
24.624,24.146
24.561,24.154
25.152,24.936
24.901,24.805
20.49,20.326
17.356,17.211
26.572,26.388
24.618,23.983
21.112,19.737
24.222,24.117
25.698,25.602
24.533,24.289
24.9,24.167
25.842,25.274
26.349,26.187
25.352,24.483
25.513,25.127
26.88,26.614
26.22,25.98
25.577,25.414
25.771,25.649
26.309,24.285
21.688,21.537
26.934,26.524
26.611,26.217
26.706,26.3
25.37,24.996
25.377,25.059
19.905,19.664
21.979,21.48
20.767,20.356
25.237,24.831
26.327,25.561
23.677,23.44
26.753,26.396
26.557,26.15
25.514,25.217
21.326,21.16
24.901,23.892
26.016,25.621
26.218,25.858
19.853,18.878
23.954,23.017
24.749,24.587
24.592,24.365
21.684,21.581
26.618,26.077
24.264,24.082
25.814,23.699
24.817,24.381
26.57,26.245
26.408,26.032
26.699,26.089
26.0,26.059
20.542,20.27
22.322,22.125
26.121,26.03
25.034,24.863
20.729,20.583
19.507,19.419
26.238,25.931
25.223,24.761
23.075,22.397
24.745,24.432
24.725,23.069
24.972,24.412
24.696,23.695
20.509,19.023
22.005,21.162
22.661,21.725
23.654,23.379
25.134,24.145
22.707,21.984
25.407,25.227
19.907,19.51
26.354,25.752
23.945,23.492
23.041,22.966
26.901,26.405
20.807,19.861
23.238,22.907
16.336,15.283
21.588,20.087
15.935,15.823
23.26,22.796
25.019,24.64
23.022,20.667
23.21,23.08
25.563,25.455
26.313,26.326
25.847,23.933
23.036,21.815
25.811,25.305
20.138,19.986
21.159,21.087
16.696,16.623
25.935,25.209
26.857,24.579
20.598,19.361
25.84,25.445
25.255,25.004
20.58,20.624
26.858,26.545
24.81,24.685
23.539,22.522
23.496,21.555
26.335,26.062
18.988,18.813
22.266,22.071
23.039,22.532
24.599,23.849
24.05,23.557
24.073,23.708
22.137,22.045
21.001,20.765
24.478,24.354
26.819,26.22
21.589,20.74
26.996,26.482
24.527,23.2
25.232,24.261
25.895,25.406
23.185,21.35
25.535,24.891
23.666,21.521
17.319,16.862
16.184,15.473
23.809,22.777
26.38,26.244
23.608,23.025
24.019,23.541
24.992,24.586
25.784,25.627
23.077,22.809
23.847,23.505
26.023,25.43
24.584,24.122
25.792,25.348
24.384,23.67
26.231,25.72
20.034,19.099
12.777,12.472
23.013,22.65
25.163,24.759
24.079,24.013
26.985,26.347
23.063,22.767
26.665,25.356
24.637,24.124
24.909,24.834
18.373,17.944
26.721,26.251
23.101,23.005
24.563,24.025
25.383,25.0
25.09,23.288
25.027,24.613
26.336,26.084
23.041,22.768
24.954,24.783
26.579,25.516
26.92,24.344
26.081,25.69
25.394,24.812
15.694,15.596
24.782,24.417
26.437,26.275
23.516,23.099
22.465,22.143
23.555,22.26
16.115,16.006
25.54,25.004
24.842,24.728
24.082,23.964
23.863,23.744
25.41,25.021
19.565,19.308
22.21,21.627
25.9,24.883
25.776,25.674
26.34,26.183
23.818,23.472
23.875,23.436
23.261,20.928
26.515,25.996
24.455,22.382
26.433,25.906
24.935,24.563
23.141,21.343
24.6,24.469
24.961,24.428
26.369,26.003
25.131,24.245
22.04,21.659
26.7,26.569
12.174,12.103
22.404,21.195
24.612,23.456
26.976,26.438
26.806,26.297
23.852,23.275
25.795,25.522
25.25,24.944
20.696,19.808
25.83,25.179
25.186,24.743
24.538,23.897
24.42,23.942
26.312,25.78
22.793,22.643
23.042,21.987
26.626,26.496
24.461,23.918
26.077,25.635
26.747,26.09
24.386,24.287
25.814,25.557
20.601,20.451
25.971,25.595
18.915,18.493
22.205,21.994
24.335,23.796
26.268,25.784
20.301,18.783
25.947,25.502
26.584,26.4
21.189,19.666
22.498,22.363
25.7,25.262
25.49,24.15
23.401,22.935
26.082,25.587
25.872,26.127
26.572,25.846
22.564,22.122
23.621,22.625
23.519,23.232
21.706,20.316
25.36,22.707
25.725,25.187
21.335,21.14
16.178,16.047
25.64,23.438
25.195,24.836
22.608,21.889
26.033,23.713
26.086,25.195
14.066,13.939
19.612,19.432
23.836,23.742
21.812,21.567
26.37,25.965
20.791,20.414
22.744,21.978
16.45,16.269
13.329,13.262
26.569,26.001
24.62,24.018
24.822,23.271
22.717,22.097
23.71,22.776
24.37,23.885
25.068,24.774
26.482,26.02
26.463,26.355
24.368,24.281
20.18,19.34
26.518,25.114
25.756,25.216
25.684,25.396
23.046,22.615
26.952,26.07
26.055,23.496
26.325,23.716
20.132,18.642
25.28,24.028
26.522,26.139
22.355,20.779
26.083,25.482
26.383,25.885
19.953,19.212
23.434,23.02
23.705,23.173
26.09,25.574
23.138,22.876
26.961,26.599
25.553,25.46
21.518,20.506
26.641,26.096
22.322,21.967
26.139,25.915
16.747,16.636
22.909,22.834
21.165,20.309
25.082,24.619
20.165,20.038
25.408,25.121
23.574,23.395
25.865,25.66
25.77,25.159
23.727,23.499
26.676,26.354
26.436,25.466
26.628,26.32
22.159,21.739
25.996,25.749
24.048,23.874
19.251,17.943
24.832,24.337
26.716,26.332
26.048,25.829
26.067,25.599
19.161,19.088
24.339,23.713
24.379,22.419
26.15,25.653
23.324,22.924
26.876,26.33
23.226,21.111
24.146,23.822
23.285,23.163
25.902,25.821
26.033,25.59
21.288,20.527
23.94,22.829
26.892,26.76
20.8,20.056
25.711,25.203
21.21,20.266
24.076,23.648
24.343,22.634
26.643,24.173
26.515,24.043
23.895,23.549
22.522,21.925
23.869,22.836
26.749,26.069
21.0,20.305
24.791,23.499
20.454,20.36
26.438,26.281
26.138,25.646
25.927,25.463
25.565,25.068
25.915,25.199
21.608,20.193
20.314,20.04
26.493,25.975
22.634,21.961
26.976,26.519
24.123,23.7
17.037,16.723
18.649,17.726
22.13,20.919
25.172,24.885
26.537,25.941
25.062,24.609
26.318,26.206
24.763,22.868
21.285,20.2
25.307,25.237
26.75,26.233
21.866,20.663
22.945,22.555
21.187,19.789
25.635,25.037
20.097,19.52
24.557,24.313
26.584,26.136
25.363,24.541
15.53,15.367
20.221,20.073
21.499,21.217
24.329,23.69
24.116,23.68
25.267,25.103
23.24,22.269
22.278,22.14
23.171,22.599
25.218,23.426
26.784,26.404
25.316,24.95
24.962,23.773
24.916,24.472
24.123,23.615
20.856,19.582
21.812,20.543
25.461,24.963
23.51,23.013
26.345,26.165
23.457,22.931
22.506,22.196
23.604,23.197
25.889,25.36
23.109,21.632
25.732,25.27
19.829,18.599
23.22,22.751
23.191,21.941
21.984,21.44
25.69,23.759
20.495,20.41
26.249,26.052
25.477,25.178
25.344,24.84
26.702,26.077
21.723,21.056
26.141,25.252
23.932,23.234
21.513,21.085
26.529,26.206
25.117,24.656
25.86,25.359
26.108,25.917
26.745,26.132
23.838,23.597
25.886,25.43
26.204,25.757
22.74,22.513
24.245,23.921
19.149,18.741
23.628,23.521
26.513,25.858
25.02,24.659
23.327,21.746
14.564,13.814
24.608,24.344
26.632,26.038
25.554,25.115
25.432,25.158
26.645,25.447
26.883,26.29
24.147,23.192
26.959,26.783
26.005,25.802
23.549,22.565
24.964,24.664
24.91,24.641
24.388,24.305
18.129,17.521
22.687,21.7
26.773,26.055
26.9,26.36
23.493,22.642
26.26,25.595
25.61,23.452
20.188,18.618
24.707,24.412
25.206,24.747
25.585,25.089
23.035,22.829
25.873,25.311
20.687,20.625
23.445,22.952
25.5,24.259
23.104,22.985
26.328,25.303
19.052,17.94
20.431,20.205
26.897,26.437
24.614,22.937
22.502,22.232
26.969,26.434
22.948,22.649
22.82,21.435
23.687,23.401
24.998,24.558
21.359,20.885
13.007,12.917
18.704,18.069
24.103,23.522
26.655,26.225
26.338,25.535
23.953,23.611
24.018,23.616
25.445,25.347
23.637,23.424
25.351,24.902
26.241,25.967
24.514,21.946
25.708,24.777
22.563,22.064
21.069,20.944
20.143,19.887
26.858,26.272
25.259,25.039
24.586,24.148
24.446,24.347
23.507,23.148
26.224,23.82
26.499,26.214
25.835,24.824
23.611,23.358
21.471,21.41
26.235,25.069
25.871,25.384
24.07,23.643
24.376,23.712
15.185,15.056
20.765,19.937
19.75,19.259
24.621,24.559
25.18,23.972
18.41,17.31
20.997,20.936
26.92,26.549
26.777,26.418
25.902,25.557
26.596,26.257
22.976,22.589
24.767,24.433
24.862,24.589
26.405,25.958
20.428,20.183
25.009,24.589
26.18,25.945
26.46,26.081
22.803,21.87
24.014,23.712
24.424,23.38
24.582,24.133
24.738,24.558
16.555,16.457
26.021,25.563
20.903,20.828
25.061,24.854
24.419,23.87
24.458,24.358
24.33,23.827
26.012,25.809
21.615,20.681
26.574,25.471
26.494,25.544
26.682,26.337
16.632,16.143
23.774,23.602
26.22,24.355
21.237,21.179
25.952,25.193
26.207,24.062
23.377,22.209
21.582,20.557
25.375,24.723
19.688,19.304
25.198,24.489
25.341,24.94
21.148,20.648
24.431,24.377
26.765,26.204
21.186,20.34
22.758,22.7
22.562,21.943
25.878,24.127
19.573,19.331
23.539,23.083
25.509,25.043
23.863,23.597
22.112,21.137
14.332,14.251
25.331,24.978
21.654,20.58
21.856,21.726
25.162,24.767
24.73,23.5
23.954,22.707
22.852,22.266
20.864,20.217
22.327,21.694
26.77,26.31
24.657,24.38
25.275,25.004
22.85,22.744
24.537,24.071
23.187,22.934
26.296,26.015
25.689,25.389
22.244,20.966
24.614,24.143
25.333,24.904
19.318,18.082
26.114,25.893
25.301,24.801
25.603,25.169
24.934,23.63
24.588,24.408
24.002,23.909
26.607,26.261
20.649,19.841
26.592,26.389
19.578,18.857
19.753,19.505
25.053,24.526
17.227,16.218
25.689,25.582
21.003,20.37
23.163,21.813
23.852,23.247
20.065,18.67
25.558,25.061
25.88,25.113
23.346,21.124
22.854,22.541
24.637,24.105
22.225,20.875
19.5,18.118
21.221,19.795
26.384,25.844
25.477,25.23
25.65,25.213
26.553,26.328
23.971,23.863
26.213,25.746
24.616,24.494
24.908,24.96
26.798,26.28
26.506,26.097
25.326,24.968
24.203,24.143
26.61,25.879
24.685,23.753
21.669,21.571
23.313,21.726
23.795,22.602
23.134,23.01
25.713,24.837
20.518,19.453
22.611,22.145
25.852,24.84
20.978,20.713
23.851,23.312
20.582,20.467
25.187,24.722
26.988,26.374
23.176,22.937
26.267,25.857
26.557,25.827
21.94,21.812
22.728,22.487
26.543,26.152
24.365,24.135
24.55,23.076
22.143,21.8
20.385,19.305
26.438,26.215
26.325,25.904
24.887,23.002
19.493,19.15
20.506,19.382
26.557,26.229
19.526,19.347
22.462,21.595
25.966,25.538
25.92,25.45
20.876,20.765
25.295,23.549
22.265,22.198
26.101,25.972
24.07,23.775
24.266,23.212
26.295,25.633
23.825,23.721
26.528,26.012
17.56,17.04
26.655,26.008
21.006,20.804
26.272,25.397
26.825,26.475
26.034,25.148
22.047,20.577
21.618,21.314
21.811,20.649
25.55,25.171
26.412,25.993
25.388,24.769
24.771,24.641
24.798,23.892
22.533,21.445
26.513,26.216
26.38,26.031
26.638,26.042
25.631,25.117
21.824,20.252
23.557,23.163
24.575,22.756
26.936,26.227
25.503,24.879
26.775,26.379
23.83,23.692
24.63,24.373
26.706,26.249
24.554,24.155
24.998,23.082
25.355,24.827
19.783,19.494
26.472,25.81
26.719,26.267
23.116,22.861
23.856,22.677
14.595,14.49
22.331,21.754
26.377,25.188
26.925,26.6
23.739,23.204
21.957,21.52
22.54,22.448
26.885,25.587
23.633,23.409
26.082,24.727
22.424,22.145
21.436,20.127
22.629,22.223
23.37,23.279
26.948,24.693
25.469,25.037
26.202,25.816
26.163,25.705
20.693,20.405
24.682,24.169
26.116,25.84
21.805,21.596
22.923,22.396
26.185,26.021
24.201,22.727
23.905,23.653
26.234,25.999
16.358,16.261
25.289,24.872
25.96,25.589
16.191,15.997
24.859,24.253
25.299,25.227
25.713,24.952
21.559,21.485
25.144,24.816
23.635,22.012
26.979,26.593
20.31,19.387
18.895,18.45
26.809,26.515
21.78,20.628
25.074,24.742
26.426,26.313
20.769,20.198
24.976,24.798
25.063,23.811
26.59,26.3
24.651,24.464
9.601,9.596
25.494,25.053
19.09,18.526
23.447,23.051
26.105,25.859
23.991,22.716
26.486,25.915
21.311,19.911
20.614,20.319
25.723,23.61
22.975,22.801
26.322,25.779
14.171,14.018
19.074,18.085
25.906,23.431
23.761,23.66
20.773,20.481
26.49,26.322
19.835,19.647
24.362,22.132
25.659,24.764
16.122,15.95
23.842,21.847
24.63,24.43
24.627,24.521
22.729,22.574
26.298,24.974
26.3,25.872
26.066,25.876
26.211,26.064
26.419,25.394
24.78,24.447
25.845,25.418
22.33,21.929
23.024,22.633
22.101,21.642
25.918,25.469
25.915,24.495
22.218,22.093
26.385,25.771
26.604,26.454
26.655,26.498
24.069,23.652
21.699,21.644
19.766,19.134
21.54,20.897
20.746,19.722
24.136,23.699
26.862,26.629
24.429,24.085
26.836,24.316
26.605,25.935
20.519,19.656
26.666,26.169
25.006,25.139
26.421,25.933
23.231,22.626
22.596,22.316
22.377,21.454
25.665,24.405
21.64,21.525
26.627,26.034
24.651,22.171
21.967,20.833
22.513,22.371
20.69,19.77
22.751,22.558
25.941,25.554
25.48,24.913
24.032,23.934
25.204,23.499
24.911,24.415
25.665,25.258
26.743,24.303
23.287,22.92
24.957,24.407
22.903,21.842
23.65,23.365
22.202,21.905
24.825,24.658
22.337,21.978
25.907,25.501
24.299,23.226
24.606,24.142
26.269,25.779
25.153,24.725
21.227,19.718
21.173,19.708
19.573,19.413
24.886,24.286
25.032,24.044
25.989,25.255
24.878,24.48
25.074,24.676
13.676,13.62
24.48,24.121
23.643,23.208
24.836,24.446
17.9,17.202
24.588,24.18
26.676,26.248
26.751,26.102
25.252,25.178
25.754,25.453
26.667,26.24
25.995,25.503
21.964,21.831
26.832,26.7
23.223,22.686
24.883,24.547
25.318,25.041
22.085,21.897
20.451,19.593
26.352,25.927
24.791,23.1
26.755,26.01
20.815,20.631
25.695,25.298
26.16,25.684
22.536,21.362
24.848,24.424
26.991,26.517
25.387,24.992
24.994,24.601
23.942,23.471
25.592,23.322
25.825,25.207
23.528,23.227
23.046,21.293
26.724,26.093
23.231,22.97
25.648,25.552
25.644,25.165
20.097,20.013
15.123,14.979
16.353,15.937
25.291,24.998
25.7,25.15
22.286,22.142
24.705,24.466
23.819,23.744
24.451,23.986
26.667,26.377
24.738,24.36
26.197,25.677
21.337,21.131
25.459,24.907
24.771,24.713
26.36,25.799
26.571,25.425
25.87,25.509
26.035,25.677
26.29,25.873
24.887,24.686
25.596,25.469
21.919,19.712
15.314,15.078
22.99,22.352
26.402,26.296
25.641,23.605
26.768,26.135
26.456,26.047
25.74,25.329
26.118,25.819
26.389,25.87
25.168,24.813
26.923,26.491
24.672,24.264
24.689,23.007
21.509,20.929
23.399,21.957
22.948,22.67
26.405,25.817
26.49,25.994
26.988,26.616
24.347,23.944
26.746,26.46
25.032,24.69
22.541,22.484
24.58,23.987
26.02,25.879
25.695,25.315
19.344,18.483
24.944,23.991
23.014,20.75
23.777,23.528
22.495,22.259
20.951,20.744
25.94,25.424
25.569,25.197
26.246,25.887
24.458,24.054
25.218,25.099
22.361,20.211
26.189,25.585
24.647,24.25
26.187,26.386
26.384,25.912
16.169,15.32
25.701,25.301
25.751,25.363
26.7,26.208
25.008,24.46
26.884,26.341
25.626,25.252
25.294,25.126
23.92,23.655
24.294,23.966
24.135,23.749
25.196,24.819
26.893,26.569
24.895,24.538
25.3,24.627
24.348,23.816
23.687,23.618
25.465,25.262
22.056,21.699
25.829,24.309
22.648,22.108
26.57,26.198
21.557,21.061
24.401,23.979
25.488,25.04
25.901,25.649
26.376,25.048
25.84,25.598
24.825,24.475
18.923,18.536
25.266,24.422
24.913,24.502
26.031,25.573
26.036,25.49
25.931,25.413
24.697,24.505
26.61,26.5
14.928,14.814
22.223,21.944
26.366,25.799
20.302,20.158
24.454,24.234
26.655,26.202
26.329,25.651
26.263,25.798
26.419,25.819
26.276,25.835
26.062,25.502
24.669,24.153
25.153,24.376
26.003,23.949
25.471,25.149
25.949,24.045
24.544,23.863
21.956,21.626
20.834,20.724
21.512,20.875
26.45,25.715
25.474,25.03
20.68,20.546
25.611,25.412
25.452,25.315
23.105,22.709
23.684,22.096
22.261,22.063
21.239,20.973
26.002,25.559
18.71,18.638
26.465,26.254
26.41,25.767
23.725,23.47
24.317,23.898
23.186,22.909
25.126,24.601
24.22,23.808
18.973,17.919
26.373,26.153
25.524,25.293
23.484,23.369
23.873,22.97
21.245,21.176
22.723,22.441
24.5,24.402
25.512,23.813
22.909,22.754
15.886,15.652
22.092,21.322
22.641,20.918
26.638,25.945
25.419,24.878
21.555,21.457
25.189,24.319
26.785,26.283
26.861,26.174
22.162,21.338
25.604,25.07
24.915,24.777
23.742,23.65
26.24,25.608
24.883,24.656
25.3,23.542
26.741,26.321
20.226,18.824
24.71,24.637
26.819,26.098
18.718,18.286
22.11,21.739
26.911,26.637
26.955,26.411
23.563,23.363
20.771,20.528
21.939,21.547
23.714,22.984
23.196,22.287
23.768,23.468
25.474,25.371
23.735,23.385
25.57,25.314
23.202,22.257
26.655,26.212
25.386,24.96
25.406,24.89
26.085,25.632
24.266,23.888
21.759,21.527
25.082,24.598
22.457,21.598
17.818,17.46
25.414,24.969
23.949,23.883
24.79,22.741
23.95,22.655
26.559,26.337
25.703,25.216
26.935,26.279
26.476,26.09
26.104,25.631
23.924,23.412
24.429,23.857
23.229,22.869
22.509,22.374
25.985,25.662
25.768,25.301
24.96,23.853
23.051,21.785
25.907,25.445
21.2,19.946
24.773,24.275
22.398,22.12
26.492,26.344
20.208,19.068
25.171,23.187
23.13,22.755
24.728,24.125
21.384,21.214
24.086,23.424
21.844,21.688
26.087,25.469
25.289,24.765
24.52,23.949
26.116,25.774
26.149,25.602
18.977,18.523
24.74,24.41
26.872,26.397
23.443,23.079
26.232,24.517
26.623,25.892
23.874,23.505
18.878,18.427
22.605,21.709
26.612,26.209
25.139,24.708
25.523,24.765
20.867,20.513
24.681,22.965
26.877,26.276
20.731,18.514
23.146,22.865
23.853,23.572
25.895,25.686
26.833,24.508
21.142,20.159
23.505,22.381
26.863,26.448
26.179,25.541
24.796,24.535
26.731,26.166
17.445,17.185
24.759,22.681
22.926,22.371
25.2,24.763
26.293,25.532
24.98,24.438
25.623,25.206
22.207,22.105
23.907,23.718
25.059,24.852
25.713,25.193
26.088,25.629
26.643,26.369
25.097,23.363
26.939,26.664
24.423,23.515
22.631,22.413
24.579,22.209
26.319,25.901
26.421,26.019
23.622,23.543
24.001,23.592
22.914,21.93
26.934,26.475
24.382,24.327
23.658,23.3
20.745,20.658
26.683,26.247
22.621,21.627
26.543,26.036
26.02,24.131
24.711,24.185
25.17,24.801
24.942,24.873
24.758,24.398
23.866,22.92
26.461,26.053
24.527,24.426
25.899,25.709
26.798,26.402
25.898,25.407
26.259,25.761
20.213,19.018
25.352,25.142
23.811,23.422
24.73,23.825
23.805,21.591
26.365,26.251
26.016,25.603
24.203,23.876
21.186,19.444
21.742,20.757
21.71,20.925
24.42,23.786
26.014,25.906
23.041,22.552
26.554,26.152
24.71,23.342
24.531,23.018
24.404,23.013
21.048,20.198
24.311,23.886
22.522,21.937
26.146,25.932
26.043,25.959
26.866,26.667
18.344,18.233
20.776,19.604
25.025,24.502
21.793,20.037
25.456,25.048
23.349,22.212
16.238,16.157
24.503,24.145
25.074,24.74
24.709,24.296
26.679,26.28
22.887,22.716
21.448,20.59
25.456,24.856
26.76,26.277
21.13,19.809
22.819,22.419
23.383,21.624
24.337,23.946
25.349,24.71
25.675,25.307
20.475,20.25
16.859,16.035
20.175,19.483
23.674,22.19
23.175,22.244
21.071,19.31
26.702,26.315
26.138,25.638
18.711,17.368
25.256,24.645
25.719,24.107
25.055,24.914
24.897,24.514
23.748,21.227
23.975,22.313
25.053,24.578
26.37,25.821
16.98,16.599
21.055,20.805
26.179,25.811
25.101,22.639
25.472,24.901
12.717,12.524
24.233,23.694
17.864,17.775
22.456,21.551
17.595,15.944
26.181,25.873
23.567,23.288
21.448,20.549
19.812,19.144
23.33,21.393
25.689,24.878
24.013,22.865
25.367,25.195
23.002,22.856
24.29,23.745
24.732,24.458
24.296,23.888
23.313,22.901
24.996,24.483
23.983,23.74
24.771,24.563
26.856,25.973
