rmag,imag
26.791,24.143
26.554,25.732
26.422,26.115
26.57,25.968
20.208,19.845
23.377,23.295
25.34,24.963
21.201,21.068
23.577,23.451
21.153,21.045
25.142,24.949
26.957,26.483
22.51,21.51
26.061,25.746
21.071,20.687
26.559,26.013
19.497,18.885
23.222,22.762
18.555,17.371
16.404,16.268
26.781,26.225
25.016,24.623
23.047,22.783
26.804,26.168
24.233,24.0
24.117,23.778
25.984,23.94
23.299,22.451
21.555,20.153
24.661,24.405
26.224,25.879
25.856,25.593
23.316,22.177
24.246,23.381
26.843,26.31
25.996,25.487
25.24,25.142
22.79,22.538
24.578,24.298
21.586,20.508
22.028,20.506
23.074,22.635
21.75,21.294
24.555,24.049
23.258,22.69
26.896,26.003
26.953,26.622
26.685,26.34
24.461,24.191
25.705,25.132
26.061,26.149
22.955,21.049
23.915,23.578
24.846,24.725
24.188,23.637
22.657,22.575
26.508,26.112
25.611,24.929
25.886,25.075
25.501,24.632
25.511,25.329
19.978,19.806
17.573,17.322
22.295,21.792
17.629,16.937
26.777,26.326
24.874,22.971
21.312,20.183
26.782,26.34
26.471,25.919
26.157,25.674
26.551,26.258
24.398,23.892
23.89,23.485
26.597,24.601
25.64,25.552
26.402,26.039
20.725,20.627
23.285,23.119
25.092,24.001
22.604,22.314
19.484,19.381
26.641,26.383
23.581,21.819
25.141,24.109
22.872,22.781
26.08,25.678
25.145,24.64
26.763,26.264
17.891,17.628
22.043,21.88
22.75,22.631
21.809,20.389
23.423,23.042
20.689,19.449
20.564,19.803
26.998,26.658
22.394,22.049
24.726,23.822
25.425,25.063
23.408,23.052
23.966,23.638
25.18,25.099
24.611,24.237
19.848,19.317
26.261,25.598
25.526,24.956
26.037,25.701
26.103,25.649
25.484,24.915
24.015,23.856
23.424,23.12
24.113,23.998
23.559,23.116
26.694,26.268
26.061,25.431
26.824,26.663
22.355,21.076
23.56,22.995
22.424,22.321
21.675,21.073
20.868,20.307
20.132,19.577
15.262,15.169
25.892,24.532
26.555,26.18
25.721,25.281
25.44,25.047
14.915,14.682
24.325,24.03
22.018,20.698
22.929,22.675
25.698,25.254
24.785,22.887
24.296,23.974
24.372,24.155
25.611,23.115
22.959,21.471
24.463,23.969
21.869,21.353
26.737,26.48
24.564,23.988
21.717,21.066
19.87,19.509
25.35,23.916
25.582,25.136
22.048,21.958
26.076,25.66
26.909,26.42
26.29,26.05
26.694,26.052
22.183,21.199
24.095,24.01
25.866,25.643
26.34,25.69
22.033,21.819
26.182,25.732
25.513,24.81
25.51,24.929
21.653,20.901
25.855,25.475
23.027,22.749
21.636,20.412
23.229,21.746
24.771,24.463
25.061,23.045
26.558,26.317
24.282,24.151
25.489,25.123
24.084,22.194
15.359,15.169
24.823,24.598
19.049,17.873
23.256,23.159
26.69,26.212
25.985,25.857
23.031,22.854
26.417,26.247
26.662,26.12
25.873,25.484
25.228,24.806
22.39,20.825
26.677,26.212
26.334,26.184
25.513,25.259
24.844,24.206
26.922,26.124
21.749,21.114
25.476,24.099
25.137,25.016
24.527,24.095
22.3,21.632
25.926,25.458
23.621,23.222
24.764,24.281
25.066,24.574
25.944,25.492
25.076,23.386
18.909,18.591
23.333,23.089
23.84,23.126
22.616,21.566
21.802,21.37
15.322,15.209
26.895,26.675
25.488,25.233
22.524,21.869
22.59,22.363
25.266,24.999
26.728,26.183
25.814,23.419
25.975,25.596
23.671,22.013
21.087,20.904
25.902,25.781
25.707,25.164
23.938,23.519
23.299,22.441
24.195,22.474
26.032,25.883
24.42,22.676
23.238,22.843
26.293,23.952
25.335,25.012
26.143,25.584
25.683,23.53
23.848,22.103
22.994,22.912
19.955,19.848
17.897,17.463
25.873,25.715
22.682,20.655
26.134,25.662
22.851,21.854
26.827,26.275
24.58,23.691
20.982,20.045
22.877,22.758
25.846,25.516
21.438,20.34
22.23,21.77
25.769,24.396
22.198,20.292
21.851,21.649
22.909,21.978
26.767,25.88
22.744,22.662
25.134,24.963
23.554,23.456
15.491,15.218
25.027,24.139
18.484,18.241
25.394,22.713
23.68,23.572
24.83,24.433
22.622,22.322
26.574,26.109
26.625,26.069
25.141,24.034
23.991,23.481
26.488,26.284
25.49,25.178
24.45,24.124
24.445,22.372
26.931,26.5
26.212,25.658
24.734,24.462
23.125,22.208
23.219,22.44
26.45,25.908
26.437,26.035
23.037,21.911
26.343,25.646
23.562,22.98
19.918,18.564
22.606,22.111
20.683,19.124
26.384,25.836
26.659,26.446
26.011,25.595
25.256,24.778
24.038,22.44
26.763,26.052
23.314,23.206
25.054,23.246
25.275,24.845
26.094,25.897
24.438,23.546
26.48,24.151
24.186,22.588
26.375,25.595
24.17,22.189
22.995,22.562
22.051,21.141
26.567,26.282
26.879,26.459
24.321,23.425
20.451,20.195
18.276,18.176
26.245,25.787
23.046,21.99
26.171,25.759
21.497,19.919
21.658,21.297
25.498,25.213
25.038,24.931
26.961,26.73
25.256,23.701
26.635,26.321
23.712,21.987
25.899,25.451
24.766,24.315
20.963,20.191
23.831,21.837
26.939,26.259
26.909,26.486
26.647,26.284
26.398,25.979
26.14,25.632
25.631,25.151
22.489,21.467
23.448,22.702
24.169,23.749
25.677,24.378
25.973,23.562
24.14,23.268
26.025,24.688
26.913,26.621
22.936,22.393
26.655,26.355
26.993,26.346
26.729,26.436
24.2,24.091
26.555,26.13
22.177,22.114
25.749,25.217
25.921,25.661
24.302,23.89
25.336,24.79
25.311,25.077
24.712,23.608
25.368,25.14
20.059,19.583
25.114,24.678
25.856,25.464
14.815,14.719
23.906,23.737
23.096,22.135
15.127,14.998
25.594,24.398
21.286,21.077
23.797,21.917
19.428,19.275
26.906,26.398
25.001,24.804
23.83,22.774
20.54,19.178
26.839,26.412
25.633,25.275
17.179,17.028
26.449,26.021
24.628,22.891
24.742,24.66
18.624,18.528
18.808,18.706
24.685,24.245
26.977,26.296
26.959,26.579
22.923,22.458
13.567,13.345
22.784,20.95
25.661,25.076
24.304,24.067
25.498,25.355
26.97,25.821
26.591,26.232
25.834,25.467
20.515,19.409
25.893,24.026
24.658,24.411
23.349,21.497
24.451,24.024
24.913,24.821
21.184,21.023
23.916,23.548
25.689,25.302
24.414,24.28
23.374,22.908
26.853,26.527
26.981,26.629
23.196,22.974
21.914,21.616
26.132,25.666
25.295,24.618
19.15,18.693
26.2,25.697
24.45,24.088
21.221,20.748
12.899,12.707
23.7,23.363
22.216,22.05
25.108,24.651
22.211,22.129
26.794,26.351
24.36,24.471
23.58,22.272
25.584,25.449
24.584,23.886
20.491,20.289
21.39,20.37
23.478,23.145
18.828,17.907
24.479,23.344
26.247,24.041
24.43,22.875
26.795,26.077
20.95,20.766
22.02,21.831
24.202,22.433
26.13,25.893
26.536,26.15
25.668,25.211
24.681,22.767
26.28,25.991
26.312,25.589
26.596,26.246
25.974,25.601
26.012,25.44
23.801,23.693
25.781,25.438
18.597,17.265
25.551,25.351
25.245,24.878
24.946,24.401
26.427,25.787
26.61,26.169
26.604,26.112
24.499,22.14
20.008,19.002
26.683,26.176
25.641,25.195
26.712,24.194
25.697,25.22
25.806,25.31
23.995,23.714
21.427,21.284
22.659,22.533
25.834,25.75
24.816,24.555
26.303,25.919
26.617,24.461
24.698,24.498
23.188,21.59
23.535,22.726
23.316,21.98
26.809,26.264
23.415,22.445
24.068,22.492
24.839,24.686
19.575,19.415
26.058,25.432
26.248,26.027
26.674,26.249
26.786,26.34
25.945,25.607
20.293,20.092
26.951,26.519
26.747,26.177
23.152,22.439
25.623,25.155
23.287,21.826
25.741,25.318
26.462,24.138
26.101,25.954
24.479,23.623
26.467,24.11
26.853,26.624
22.627,21.79
25.778,25.322
24.167,23.476
22.567,22.29
23.906,23.547
23.464,23.31
25.275,25.192
24.503,24.387
25.876,25.557
22.351,21.259
26.445,26.274
20.575,20.25
24.65,24.161
25.84,25.411
24.578,24.17
26.609,26.336
22.047,21.769
24.594,24.441
24.904,24.308
21.813,21.49
24.543,24.434
20.63,19.613
25.05,24.658
26.738,25.835
25.296,24.816
20.911,20.575
24.467,23.822
21.309,20.645
24.092,23.613
25.348,24.949
25.578,25.345
24.086,23.858
23.773,22.69
22.636,22.345
21.054,20.765
25.36,25.056
26.094,25.585
26.967,26.299
22.442,22.163
25.568,24.986
21.489,21.127
25.637,25.153
20.258,18.655
21.065,20.65
16.898,16.642
18.196,17.619
24.826,22.707
26.435,26.004
26.443,25.938
24.557,24.281
23.567,23.436
24.845,24.316
24.146,23.753
25.15,23.444
26.802,26.623
26.713,26.309
23.145,22.764
25.281,24.926
21.341,21.238
26.824,26.364
19.461,18.717
26.643,26.206
25.757,24.711
25.934,24.735
22.918,22.814
23.32,21.925
22.034,20.781
26.349,24.422
22.912,21.771
25.084,24.571
24.451,23.889
18.977,18.146
24.323,24.221
24.761,23.422
26.734,26.275
26.038,25.583
25.17,24.924
25.732,25.419
24.724,23.126
26.91,26.459
16.807,16.685
22.964,21.424
22.271,22.208
24.788,23.089
25.551,24.388
24.499,23.92
26.633,26.392
23.438,23.039
26.955,26.507
26.129,23.925
22.697,22.274
26.554,26.128
23.295,21.821
21.535,20.655
24.589,24.145
25.709,24.953
26.01,25.475
26.346,25.836
26.011,25.578
23.731,22.458
26.987,26.796
24.547,24.346
26.967,26.476
23.048,22.9
23.408,22.221
24.665,24.591
25.171,23.103
22.541,21.738
23.583,23.475
26.724,26.256
21.954,21.859
24.402,23.09
25.502,25.06
25.721,25.388
25.21,25.039
19.107,18.474
24.451,23.567
19.202,18.768
23.156,21.097
24.63,24.241
26.013,25.57
26.409,24.639
21.839,21.731
25.414,24.699
26.191,25.775
22.988,21.685
22.4,20.471
25.497,24.735
12.966,12.914
26.652,26.892
26.96,26.337
26.944,26.477
23.089,22.754
23.888,23.439
26.088,25.606
24.759,24.68
25.769,25.482
26.621,26.17
25.201,24.772
18.974,18.74
21.584,20.588
26.048,25.785
25.95,25.426
22.403,22.209
24.064,23.956
26.541,25.524
25.505,22.993
26.096,25.223
25.095,24.745
26.308,25.917
26.982,26.597
19.196,19.099
26.902,26.387
23.406,22.485
23.775,22.707
24.237,23.817
21.353,20.453
23.813,23.247
23.221,21.56
15.387,14.978
23.736,23.275
26.285,26.122
25.904,23.989
23.978,23.902
25.948,24.728
15.037,14.94
25.109,24.967
22.493,22.159
25.584,25.241
25.527,23.968
17.725,17.494
26.443,25.851
26.959,26.492
23.595,22.142
24.951,24.498
26.055,25.849
24.675,24.314
23.981,22.951
24.669,24.488
25.392,24.807
24.387,22.72
24.774,24.606
23.406,23.27
23.496,22.528
22.713,22.518
19.589,19.459
25.632,25.487
23.056,22.8
24.841,24.399
24.262,23.968
23.369,22.87
26.889,26.412
23.592,23.044
25.387,25.018
26.877,26.449
15.317,15.115
25.979,25.674
26.223,24.118
25.811,25.442
26.779,26.442
18.961,18.501
23.279,23.131
13.869,13.464
25.396,24.335
24.887,24.345
26.567,25.733
26.813,26.32
26.546,25.98
25.936,25.464
23.704,22.548
24.421,22.88
26.149,25.59
26.211,25.623
23.501,21.639
18.73,17.743
26.091,25.869
26.464,26.309
20.145,19.983
23.663,22.761
24.64,24.249
20.137,19.383
19.023,17.967
22.646,22.565
22.746,21.925
26.777,26.131
25.487,24.948
24.421,24.321
24.048,23.763
25.84,25.617
16.069,15.873
21.032,20.478
23.165,23.05
26.402,25.863
24.729,22.937
21.497,21.402
23.047,21.351
26.745,26.113
25.678,25.292
19.432,18.566
26.86,26.322
24.362,23.864
24.819,24.204
22.584,21.657
26.188,25.819
25.609,25.003
25.502,25.126
22.212,20.865
21.117,20.632
17.187,17.116
26.287,25.94
23.243,23.088
26.823,26.311
23.015,22.011
25.974,25.561
22.899,22.337
21.791,21.638
22.369,22.275
23.833,22.89
25.804,25.637
26.455,25.875
26.476,25.96
23.01,21.771
24.234,23.365
26.373,25.771
25.86,25.573
24.528,22.154
26.436,26.103
23.718,23.388
22.418,21.571
18.343,18.168
21.377,20.763
24.935,24.795
22.781,21.975
24.061,23.712
18.368,18.243
26.14,25.786
25.58,25.179
26.249,26.145
25.066,23.616
26.192,25.589
26.484,26.335
19.964,19.413
24.277,23.867
17.424,17.248
26.919,26.508
26.51,24.396
20.018,19.822
25.658,25.485
25.776,25.678
23.986,23.386
26.78,26.328
25.505,25.144
25.326,24.872
23.037,21.326
25.17,22.97
26.939,26.072
24.797,24.365
26.369,26.19
25.141,24.829
20.599,20.506
26.356,25.988
23.017,21.567
18.458,18.401
25.109,24.814
26.345,26.092
26.089,25.562
22.423,21.454
24.62,23.355
15.01,14.91
20.547,19.468
26.669,26.387
23.78,23.397
26.119,25.552
20.744,20.385
26.121,25.388
21.807,21.176
25.566,24.858
26.475,24.314
24.693,24.378
26.79,26.307
26.843,26.354
24.645,24.166
25.913,25.53
26.303,25.898
25.146,24.662
25.456,25.194
26.863,26.489
25.859,25.149
26.286,24.658
25.653,25.233
15.713,15.547
26.951,26.544
26.148,25.822
16.821,16.641
24.388,22.486
25.365,24.286
24.483,23.944
23.643,23.475
26.917,26.515
24.798,24.725
24.915,24.701
15.113,15.036
23.487,23.079
21.497,21.234
26.962,26.512
22.276,21.384
22.567,21.25
24.861,24.281
23.75,23.441
25.618,25.441
24.597,23.692
21.085,19.508
24.925,24.507
26.711,26.339
21.297,21.032
25.74,25.324
24.165,22.685
26.72,26.221
23.725,23.637
26.166,25.713
24.801,24.643
25.959,25.527
13.123,13.05
26.879,26.342
26.081,25.855
21.816,21.724
21.801,21.685
25.582,25.171
26.101,25.703
25.974,25.52
24.976,24.617
22.426,21.964
22.609,22.295
26.847,26.386
14.72,14.615
23.541,23.483
23.8,23.571
26.464,25.932
17.279,17.158
24.513,24.45
26.218,26.111
25.933,25.307
24.606,24.458
23.554,22.433
24.339,23.322
25.747,25.447
26.889,26.767
20.715,20.064
22.349,21.898
25.51,25.211
26.784,26.073
20.87,19.891
26.862,26.556
25.06,24.56
24.8,23.966
22.217,20.552
25.666,25.49
25.45,24.951
26.644,26.216
23.199,22.379
26.084,25.92
25.118,24.615
25.669,23.938
26.544,25.952
25.754,25.331
21.792,21.312
25.684,25.441
23.532,23.156
24.685,22.962
25.036,24.658
25.544,25.431
25.977,24.835
26.465,25.835
23.293,23.047
24.808,24.374
26.614,26.16
23.469,22.251
24.586,24.162
20.165,18.899
20.966,19.543
25.111,24.176
22.988,22.744
26.711,26.371
25.571,25.384
19.826,19.502
26.722,26.175
25.624,25.179
24.944,24.437
23.028,21.511
25.527,25.129
24.281,24.021
25.082,25.006
26.65,26.346
24.167,23.674
22.031,21.671
26.535,26.327
17.586,17.479
21.228,20.822
22.12,21.714
24.956,24.536
25.112,24.264
26.87,26.411
25.733,25.582
23.849,22.587
24.473,24.317
22.971,22.251
26.421,25.892
25.365,25.061
26.645,25.6
23.431,23.004
17.595,17.384
26.788,26.327
21.83,21.141
22.708,22.498
26.698,26.296
25.398,25.147
25.023,24.397
26.905,26.241
24.604,24.081
24.693,24.289
25.677,25.344
19.307,18.61
24.508,24.427
24.612,23.761
21.44,21.132
26.219,25.679
22.147,20.763
20.021,19.835
23.152,22.844
25.807,25.391
26.208,25.069
24.59,24.29
20.171,20.02
25.514,25.075
22.156,21.09
23.604,22.377
23.331,23.117
21.677,20.409
24.772,22.409
26.836,26.207
25.066,24.745
21.698,21.603
25.773,25.196
26.42,26.297
26.491,25.994
16.343,16.132
22.994,22.901
24.376,22.623
24.736,23.067
23.412,22.554
26.591,23.916
22.951,22.869
25.339,25.024
26.895,26.209
25.653,25.549
19.974,19.328
25.907,25.699
26.517,26.283
23.212,22.741
25.963,25.535
24.02,23.744
22.22,21.828
23.307,22.312
23.588,21.52
25.497,25.054
23.459,23.156
25.769,25.284
26.694,26.101
22.131,21.572
22.708,22.308
25.747,23.619
25.678,25.304
23.73,23.532
25.542,25.019
25.416,25.267
21.218,21.076
24.672,22.86
22.096,22.005
26.856,26.441
14.993,14.811
26.127,25.828
23.968,23.505
17.69,17.541
23.608,23.504
25.146,23.85
26.492,26.114
26.091,25.549
22.576,21.922
25.189,24.053
20.912,19.521
24.76,22.727
25.078,23.023
25.159,25.083
22.524,22.369
24.16,22.94
23.57,23.374
23.911,21.921
26.227,25.828
20.943,20.318
26.214,25.742
22.382,22.053
25.778,25.563
26.172,25.659
21.977,21.18
18.766,18.619
25.949,25.331
22.144,21.729
22.379,21.599
23.429,23.367
25.989,25.682
26.363,26.198
22.801,22.607
22.833,22.547
21.328,19.749
17.389,17.242
26.672,26.291
26.154,25.544
23.637,23.398
26.79,26.162
26.276,25.618
25.639,24.966
24.349,22.589
24.324,23.907
26.132,25.497
25.716,25.178
24.319,24.065
25.259,24.904
25.826,25.403
26.734,25.892
26.561,26.222
25.4,23.764
25.726,24.528
20.846,19.818
23.285,23.183
24.768,24.659
25.994,25.386
25.296,23.197
25.554,25.107
26.973,26.749
23.402,23.323
26.705,26.574
24.058,23.437
24.679,23.559
26.396,25.952
23.539,23.45
24.415,21.858
21.842,20.524
24.063,22.278
23.059,22.206
21.566,20.754
25.993,25.58
25.034,24.905
26.636,26.207
24.032,23.323
25.015,24.703
26.231,25.639
25.692,25.533
26.411,26.023
24.354,22.661
26.53,26.035
25.214,24.796
26.86,26.49
20.517,19.965
25.171,24.835
21.273,20.391
26.874,26.363
24.319,23.913
24.928,24.547
26.773,26.407
26.975,26.794
26.557,26.415
23.309,23.108
26.405,25.829
26.919,26.429
15.614,15.557
24.807,24.259
25.608,24.852
26.43,25.976
21.575,20.436
22.158,21.683
26.23,25.678
26.967,26.655
26.286,25.702
22.711,22.369
24.426,23.906
25.192,23.988
22.681,21.782
25.154,25.081
19.416,19.353
20.912,20.75
26.188,25.948
26.765,26.217
26.508,26.252
26.557,26.179
23.449,23.274
20.738,19.612
20.96,20.637
21.228,20.596
21.551,20.926
25.007,24.672
23.59,22.127
22.736,22.323
25.897,25.366
23.007,22.88
25.62,23.809
24.116,23.034
26.974,26.812
26.201,25.628
23.354,22.349
26.97,26.26
24.925,23.81
24.503,23.87
26.421,24.294
22.201,21.99
20.706,19.293
26.188,25.978
20.072,19.872
25.093,23.658
26.899,25.942
22.769,22.531
26.688,26.429
25.733,25.558
25.583,25.029
25.954,25.595
24.782,24.521
17.601,17.52
26.053,25.595
19.397,18.721
26.587,25.848
26.998,25.966
25.316,24.904
23.827,21.6
22.769,21.443
26.979,26.698
23.229,23.146
25.509,24.407
19.959,18.596
24.599,23.16
24.957,24.548
23.949,23.727
25.226,24.226
25.959,24.374
18.409,18.073
25.691,25.234
24.551,24.387
23.803,21.458
22.944,22.716
26.98,26.65
26.342,26.016
17.651,17.394
22.71,21.577
22.238,20.808
24.483,23.478
22.843,22.388
25.182,24.567
26.321,26.035
23.445,22.508
23.761,23.271
26.83,26.513
22.538,20.176
24.457,24.362
26.257,26.108
22.22,22.016
25.533,25.026
26.597,24.784
25.186,24.705
25.804,23.516
24.365,24.005
19.603,19.318
24.623,24.515
23.519,23.158
26.912,27.054
26.118,25.542
26.849,24.802
26.118,25.443
23.83,22.875
25.504,24.928
23.886,23.563
22.357,20.947
23.712,23.492
25.753,24.492
22.45,21.753
26.668,26.211
20.036,19.265
24.508,24.034
23.326,21.93
26.609,26.205
26.732,26.22
18.416,17.547
25.555,25.105
26.57,26.076
26.811,24.181
22.109,20.919
24.632,24.202
26.334,24.187
24.341,23.805
25.266,24.702
25.846,25.388
21.705,20.9
22.231,21.797
23.206,23.072
19.423,18.492
22.807,22.583
26.702,26.397
25.526,23.968
25.174,24.846
26.598,26.161
22.19,21.894
25.946,25.418
26.225,25.63
24.699,24.475
23.788,22.163
26.648,25.938
24.965,24.479
21.76,20.849
26.338,25.865
22.561,22.217
26.837,26.675
22.547,22.306
26.747,26.191
25.994,25.566
16.948,16.72
25.92,25.669
23.106,22.83
25.728,25.361
23.676,23.409
25.525,24.996
26.029,25.899
26.689,26.241
21.629,21.068
25.725,25.233
24.869,24.315
10.147,10.127
24.844,24.774
26.85,26.28
21.617,21.465
23.596,22.606
24.701,24.611
18.808,18.704
24.096,23.682
25.382,24.925
26.46,25.958
24.791,24.247
26.354,25.789
23.676,22.552
23.865,22.844
26.561,26.084
25.925,25.693
23.503,23.392
25.741,25.553
24.667,24.559
26.518,26.322
26.446,26.258
23.232,22.904
25.676,25.217
24.394,24.281
26.054,25.192
23.22,22.025
25.842,24.036
25.995,25.47
26.218,25.83
24.99,24.862
26.158,25.758
24.527,22.408
16.34,16.186
26.045,25.818
22.735,22.53
24.209,22.556
22.177,21.852
26.136,25.987
21.738,21.145
24.241,21.749
22.683,22.478
26.0,25.447
24.772,24.331
23.35,23.315
21.997,21.84
22.287,21.942
25.627,25.407
25.728,25.611
26.07,25.634
12.626,12.388
24.966,24.758
23.742,22.445
24.546,24.262
19.046,18.901
23.539,22.907
26.66,26.066
20.664,20.6
25.618,25.22
19.623,19.397
26.472,25.967
19.776,18.317
26.128,25.953
26.581,24.127
26.156,23.662
21.951,21.236
24.185,23.725
25.351,25.091
26.551,25.957
24.709,23.418
26.303,26.031
25.827,25.489
26.61,26.285
25.88,25.238
20.565,20.082
26.197,25.637
26.631,24.067
21.144,20.908
26.558,26.118
26.709,26.251
20.864,20.424
19.062,18.966
20.698,20.593
25.168,24.941
26.853,26.077
21.137,20.594
25.364,25.165
26.163,25.935
20.927,19.316
24.272,23.896
22.378,22.214
26.104,25.597
16.35,16.092
25.1,24.636
25.297,24.748
20.329,19.561
26.613,25.645
24.498,24.402
26.343,26.195
25.603,24.541
21.661,20.735
25.851,25.255
26.869,26.631
25.902,25.587
25.194,24.631
20.137,19.716
18.08,17.488
26.449,24.862
21.079,21.005
26.862,26.294
25.721,25.311
26.998,25.448
26.227,25.617
17.963,17.416
25.121,24.661
26.406,25.958
24.341,23.323
25.481,24.361
26.567,26.228
21.925,20.999
23.546,23.437
25.038,24.546
26.488,25.911
18.775,17.606
24.218,23.751
22.13,20.31
22.785,22.639
21.659,20.717
25.13,24.933
24.99,24.743
26.51,25.94
22.287,22.216
24.333,24.22
25.086,23.441
23.352,22.253
25.307,25.171
20.763,20.632
25.277,24.135
25.003,24.678
26.047,25.476
24.422,24.097
26.41,26.07
25.355,25.086
24.495,23.749
26.795,26.653
23.762,23.737
21.339,19.985
24.139,23.946
19.247,18.003
19.607,18.967
23.351,22.959
24.475,24.309
24.737,24.328
24.546,23.982
25.979,25.395
26.819,26.45
24.039,21.659
25.196,24.921
26.998,26.778
26.071,25.711
22.926,21.844
26.991,26.745
26.646,26.207
24.699,22.766
20.224,20.124
25.605,25.216
25.207,24.966
25.948,25.364
26.391,26.008
26.226,25.033
17.378,17.256
24.018,22.135
23.468,23.347
23.689,22.515
24.975,24.447
26.614,26.051
24.593,23.177
23.084,22.628
20.074,19.899
26.055,24.424
24.574,24.279
22.901,21.095
26.663,24.739
24.012,22.551
25.964,25.696
24.748,23.412
24.684,23.781
25.741,24.562
22.88,22.482
26.154,25.863
23.845,23.356
17.81,17.589
20.692,19.443
19.677,18.946
26.827,26.526
26.878,26.147
17.519,17.147
23.1,22.441
22.234,21.199
23.034,22.953
21.704,20.324
20.961,20.693
26.118,25.683
25.235,23.452
21.449,20.552
24.992,24.784
24.905,22.998
25.247,24.933
25.721,25.274
25.777,23.914
25.133,24.182
22.509,22.035
25.662,25.404
25.288,24.748
26.673,26.15
26.4,24.455
21.067,19.978
26.217,25.625
26.576,26.366
24.595,24.068
25.751,25.207
26.676,26.321
26.614,26.015
20.812,19.546
25.374,25.117
21.496,20.172
25.645,24.269
24.949,24.523
18.087,17.645
26.502,26.108
18.432,17.912
26.149,25.53
22.183,22.027
26.112,25.69
24.603,24.165
23.183,22.055
26.015,25.324
22.34,21.87
23.915,22.985
24.296,22.787
26.815,26.324
25.838,25.466
26.311,25.971
25.717,25.125
23.659,23.534
22.944,21.598
24.09,23.629
26.983,26.375
25.918,25.237
26.255,25.588
24.522,23.872
22.367,21.194
24.856,24.631
26.04,25.413
25.975,25.581
26.881,26.522
25.385,25.206
20.14,19.742
26.447,26.341
22.208,22.086
24.597,22.468
25.893,25.383
25.869,25.672
26.51,25.776
24.996,24.691
16.816,16.675
24.353,24.3
22.883,21.002
25.382,24.225
23.042,22.864
26.754,26.623
21.934,21.102
22.032,21.151
25.282,25.045
26.03,25.845
25.826,25.127
22.716,22.443
26.998,26.425
26.793,26.309
25.595,25.055
22.685,22.518
24.934,24.593
26.221,25.516
23.836,23.587
23.688,22.766
26.765,25.664
25.279,23.007
24.731,24.239
24.869,24.585
21.295,19.955
25.074,23.89
22.212,21.313
25.828,24.595
25.762,25.36
24.641,24.162
24.814,23.098
25.409,24.839
26.743,26.108
21.852,21.473
26.605,26.236
24.837,22.769
24.89,24.393
25.593,23.276
24.826,24.068
24.596,24.048
25.597,22.948
26.132,25.778
26.512,25.294
23.158,22.955
24.851,24.399
21.036,20.809
21.755,20.071
26.952,26.653
24.619,22.933
26.477,25.909
21.77,20.111
24.628,24.21
24.675,23.208
26.364,25.467
22.121,21.926
19.487,19.392
25.8,25.138
22.211,22.117
26.353,25.182
25.637,25.089
25.362,25.194
17.271,17.121
25.439,25.219
9.347,9.265
24.343,23.786
26.838,26.506
24.772,24.336
25.342,25.078
21.616,21.412
25.176,24.729
24.061,21.675
25.061,24.739
25.051,24.546
26.202,23.959
23.113,21.585
26.15,23.89
19.931,19.144
23.203,22.892
25.726,25.343
23.132,22.046
25.937,25.5
21.985,21.903
22.185,21.067
21.724,21.641
24.853,24.342
24.025,23.894
22.086,22.012
26.713,26.319
24.917,24.704
24.018,23.707
25.334,23.769
26.063,25.474
24.688,24.532
26.698,24.309
26.279,25.978
20.845,19.978
26.799,25.796
25.406,25.293
25.155,24.572
16.453,15.917
24.564,24.045
26.45,25.994
26.855,26.218
25.849,24.999
20.588,19.308
21.123,20.655
23.157,21.45
22.997,22.384
21.604,21.211
26.529,26.148
25.249,24.728
20.831,19.348
20.265,20.176
21.095,20.846
25.039,23.778
18.928,17.637
22.433,22.108
17.779,17.553
24.535,22.357
24.335,22.791
17.367,17.229
22.813,21.485
23.609,23.538
26.716,26.277
24.143,23.936
20.938,20.652
25.584,25.006
26.554,26.141
24.542,24.343
23.113,22.15
26.804,26.261
22.582,22.205
26.159,24.193
18.987,18.097
26.376,26.209
22.385,20.365
26.342,25.741
20.385,20.248
23.699,23.471
24.703,24.202
21.749,20.697
25.179,24.944
24.568,24.085
26.497,25.892
26.886,25.441
25.054,24.655
22.628,22.537
26.094,25.988
22.22,21.95
26.262,25.837
22.529,22.348
26.028,25.67
26.217,25.751
24.774,23.249
26.673,26.314
26.65,26.452
21.165,19.821
20.205,19.013
24.237,23.857
23.97,22.587
11.9,11.828
26.033,25.899
25.421,24.848
26.169,26.03
23.074,21.881
20.986,20.422
24.081,24.14
26.914,26.347
26.343,24.49
26.6,25.977
25.061,24.566
22.477,21.075
21.779,21.456
25.01,24.895
20.069,19.974
20.997,19.792
26.014,25.605
26.463,25.989
23.562,21.881
24.301,23.722
26.906,26.648
24.025,22.537
24.517,22.371
26.743,26.257
19.103,18.916
26.224,26.063
25.402,24.502
25.128,24.989
24.259,23.127
20.856,20.678
26.455,25.893
22.391,20.923
26.524,25.893
25.135,24.822
23.958,23.272
25.36,24.056
26.2,25.771
26.393,26.221
23.878,23.642
26.016,25.761
26.982,26.512
26.621,26.098
24.989,24.583
26.21,24.939
24.24,23.944
26.375,25.952
26.445,24.951
23.681,23.48
25.227,25.041
23.406,21.952
25.03,24.748
26.897,26.547
26.302,26.05
23.436,23.069
24.764,24.024
26.51,26.083
25.676,24.142
25.861,25.787
23.836,23.763
24.719,24.237
23.987,23.608
26.842,26.294
24.673,24.299
25.474,25.273
26.84,25.904
22.924,22.771
24.351,23.985
21.786,21.714
24.655,24.043
25.268,24.231
20.347,19.667
25.042,24.528
26.778,25.574
24.202,23.731
22.835,22.345
25.039,24.926
